date,state,temp_high_f,temp_low_f,precipitation_in,snow_in,condition
2023-08-12,CA,97.7,27.5,0.0,0.0,snowy
2023-08-13,HI,42.8,24.8,0.25,0.0,partly_cloudy
2023-08-13,NY,76.2,0.3,0.3,0.0,partly_cloudy
2023-08-13,SC,44.7,47.4,0.0,0.0,rainy
2023-08-13,MP,73.3,13.2,0.33,0.0,sunny
2023-08-13,AR,90.9,73.4,0.39,0.0,partly_cloudy
2023-08-13,AZ,71.1,50.4,0.34,0.0,sunny
2023-08-13,TN,71.2,48.4,0.0,0.0,rainy
2023-08-13,WA,78.9,55.2,0.27,0.0,partly_cloudy
2023-08-13,CT,70.7,37.1,0.2,0.0,rainy
2023-08-13,CA,40.9,36.5,0.42,0.0,partly_cloudy
2023-08-14,HI,82.2,44.9,0.08,0.0,partly_cloudy
2023-08-14,NY,55.4,33.8,0.0,0.0,partly_cloudy
2023-08-14,SC,59.5,51.6,0.0,0.0,snowy
2023-08-14,MP,77.5,47.2,0.0,0.0,cloudy
2023-08-14,AR,57.9,69.4,0.13,0.0,snowy
2023-08-14,AZ,77.8,30.9,0.0,0.0,partly_cloudy
2023-08-14,TN,96.6,28.9,0.0,0.0,sunny
2023-08-14,WA,48.5,57.6,0.57,0.0,cloudy
2023-08-14,CT,47.8,42.6,0.0,0.0,rainy
2023-08-14,CA,92.9,63.6,0.1,0.0,sunny
2023-08-15,HI,84.2,45.4,0.0,0.0,sunny
2023-08-15,NY,53.3,77.4,0.0,0.0,rainy
2023-08-15,SC,107.3,37.7,0.38,0.0,rainy
2023-08-15,MP,85.8,7.3,0.0,0.0,cloudy
2023-08-15,AR,71.7,88.8,0.18,0.0,partly_cloudy
2023-08-15,AZ,59.3,53.2,0.54,0.0,rainy
2023-08-15,TN,99.1,54.4,0.0,0.0,partly_cloudy
2023-08-15,WA,84.7,61.5,0.39,0.0,rainy
2023-08-15,CT,67.4,47.1,0.11,0.0,partly_cloudy
2023-08-15,CA,62.6,42.6,0.0,0.0,rainy
2023-08-16,HI,93.1,27.3,0.42,0.0,cloudy
2023-08-16,NY,69.5,59.4,0.0,0.0,cloudy
2023-08-16,SC,98.7,45.8,0.03,0.0,partly_cloudy
2023-08-16,MP,82.8,81.7,0.36,0.0,sunny
2023-08-16,AR,74.8,44.6,0.0,0.0,cloudy
2023-08-16,AZ,78.3,28.4,0.0,0.0,sunny
2023-08-16,TN,68.0,38.9,0.59,0.0,sunny
2023-08-16,WA,57.0,23.6,0.47,0.0,cloudy
2023-08-16,CT,81.5,28.7,0.42,0.0,partly_cloudy
2023-08-16,CA,25.0,22.8,0.0,0.0,sunny
2023-08-17,HI,44.7,39.8,0.37,0.0,sunny
2023-08-17,NY,53.6,65.2,0.05,0.0,sunny
2023-08-17,SC,51.4,85.3,0.0,0.0,snowy
2023-08-17,MP,79.8,70.2,0.04,0.0,snowy
2023-08-17,AR,92.9,31.3,0.0,0.0,sunny
2023-08-17,AZ,49.3,62.4,0.06,0.0,rainy
2023-08-17,TN,54.8,57.1,0.2,0.0,partly_cloudy
2023-08-17,WA,66.5,46.9,0.21,0.0,snowy
2023-08-17,CT,71.0,21.7,0.09,0.0,sunny
2023-08-17,CA,70.6,38.3,0.3,0.0,rainy
2023-08-18,HI,54.6,40.5,0.28,0.0,cloudy
2023-08-18,NY,59.1,45.1,0.07,0.0,snowy
2023-08-18,SC,94.7,46.7,0.01,0.0,sunny
2023-08-18,MP,100.9,71.0,0.47,0.0,partly_cloudy
2023-08-18,AR,52.1,71.5,0.39,0.0,partly_cloudy
2023-08-18,AZ,86.2,33.4,0.0,0.0,cloudy
2023-08-18,TN,60.0,34.1,0.22,0.0,sunny
2023-08-18,WA,68.1,47.5,0.19,0.0,cloudy
2023-08-18,CT,52.4,-9.4,0.0,0.0,cloudy
2023-08-18,CA,82.2,42.1,0.34,0.0,cloudy
2023-08-19,HI,89.8,54.1,0.27,0.0,sunny
2023-08-19,NY,78.7,58.2,0.14,0.0,sunny
2023-08-19,SC,92.7,31.6,0.0,0.0,rainy
2023-08-19,MP,45.2,53.1,0.0,0.0,cloudy
2023-08-19,AR,81.2,56.5,0.62,0.0,sunny
2023-08-19,AZ,76.4,43.0,0.43,0.0,rainy
2023-08-19,TN,41.9,52.8,0.27,0.0,cloudy
2023-08-19,WA,30.5,32.0,0.0,0.0,snowy
2023-08-19,CT,38.7,18.5,0.39,0.0,rainy
2023-08-19,CA,87.2,69.3,0.19,0.0,sunny
2023-08-20,HI,70.6,56.1,0.27,0.0,cloudy
2023-08-20,NY,66.0,73.8,0.21,0.0,sunny
2023-08-20,SC,74.1,60.3,0.0,0.0,rainy
2023-08-20,MP,75.7,60.1,0.2,0.0,cloudy
2023-08-20,AR,44.6,66.0,0.0,0.0,partly_cloudy
2023-08-20,AZ,83.6,38.3,0.0,0.0,cloudy
2023-08-20,TN,42.9,81.4,0.13,0.0,partly_cloudy
2023-08-20,WA,96.8,80.6,0.17,0.0,snowy
2023-08-20,CT,76.1,57.6,0.0,0.0,cloudy
2023-08-20,CA,66.7,47.8,0.15,0.0,partly_cloudy
2023-08-21,HI,71.7,42.2,0.0,0.0,sunny
2023-08-21,NY,44.1,25.5,0.0,0.0,sunny
2023-08-21,SC,61.7,79.9,0.26,0.0,partly_cloudy
2023-08-21,MP,62.1,57.7,0.19,0.0,partly_cloudy
2023-08-21,AR,75.1,20.7,0.18,0.0,snowy
2023-08-21,AZ,99.5,101.5,0.0,0.0,rainy
2023-08-21,TN,87.9,32.1,0.56,0.0,rainy
2023-08-21,WA,42.7,96.2,0.12,0.0,rainy
2023-08-21,CT,43.9,62.3,0.22,0.0,rainy
2023-08-21,CA,93.6,14.6,0.0,0.0,sunny
2023-08-22,HI,52.7,29.2,0.05,0.0,rainy
2023-08-22,NY,82.6,-0.2,0.02,0.0,sunny
2023-08-22,SC,51.1,45.5,0.25,0.0,snowy
2023-08-22,MP,80.2,25.5,0.25,0.0,cloudy
2023-08-22,AR,117.7,79.3,0.33,0.0,partly_cloudy
2023-08-22,AZ,47.7,111.5,0.0,0.0,cloudy
2023-08-22,TN,77.2,50.3,0.0,0.0,partly_cloudy
2023-08-22,WA,76.0,63.8,0.16,0.0,rainy
2023-08-22,CT,65.8,43.4,0.0,0.0,cloudy
2023-08-22,CA,65.2,36.1,0.09,0.0,rainy
2023-08-23,HI,52.3,48.8,0.02,0.0,partly_cloudy
2023-08-23,NY,92.8,84.8,0.1,0.0,partly_cloudy
2023-08-23,SC,102.9,28.8,0.0,0.0,rainy
2023-08-23,MP,91.2,40.7,0.0,0.0,sunny
2023-08-23,AR,86.1,58.0,0.21,0.0,cloudy
2023-08-23,AZ,110.7,32.0,0.0,0.0,partly_cloudy
2023-08-23,TN,69.3,50.7,0.14,0.0,partly_cloudy
2023-08-23,WA,36.0,78.1,0.13,0.0,cloudy
2023-08-23,CT,31.6,12.8,0.0,0.0,snowy
2023-08-23,CA,73.1,53.7,0.0,0.0,snowy
2023-08-24,HI,69.8,24.6,0.0,0.0,cloudy
2023-08-24,NY,68.4,20.0,0.25,0.0,partly_cloudy
2023-08-24,SC,69.4,87.2,0.15,0.0,rainy
2023-08-24,MP,48.6,60.7,0.0,0.0,cloudy
2023-08-24,AR,78.4,61.7,0.11,0.0,rainy
2023-08-24,AZ,97.9,45.6,0.24,0.0,rainy
2023-08-24,TN,49.8,10.5,0.0,0.0,rainy
2023-08-24,WA,94.7,64.1,0.0,0.0,sunny
2023-08-24,CT,54.3,21.1,0.0,0.0,rainy
2023-08-24,CA,64.0,72.3,0.0,0.0,partly_cloudy
2023-08-25,HI,58.0,70.0,0.0,0.0,sunny
2023-08-25,NY,66.4,42.2,0.35,0.0,rainy
2023-08-25,SC,30.7,51.2,0.16,0.0,partly_cloudy
2023-08-25,MP,75.1,39.8,0.0,0.0,sunny
2023-08-25,AR,57.3,42.0,0.0,0.0,cloudy
2023-08-25,AZ,50.4,57.0,0.0,0.0,sunny
2023-08-25,TN,24.3,42.4,0.0,0.0,partly_cloudy
2023-08-25,WA,75.1,58.3,0.05,0.0,cloudy
2023-08-25,CT,40.9,5.5,0.2,0.0,partly_cloudy
2023-08-25,CA,39.4,33.2,0.0,0.0,rainy
2023-08-26,HI,80.8,52.7,0.48,0.0,cloudy
2023-08-26,NY,96.8,75.4,0.0,0.0,snowy
2023-08-26,SC,74.6,54.3,0.02,0.0,sunny
2023-08-26,MP,68.8,53.6,0.52,0.0,snowy
2023-08-26,AR,61.5,82.7,0.0,0.0,cloudy
2023-08-26,AZ,50.8,62.5,0.83,0.0,rainy
2023-08-26,TN,65.4,1.4,0.65,0.0,snowy
2023-08-26,WA,60.8,67.9,0.17,0.0,partly_cloudy
2023-08-26,CT,83.1,44.4,0.23,0.0,cloudy
2023-08-26,CA,71.2,68.3,0.41,0.0,cloudy
2023-08-27,HI,83.0,59.3,0.45,0.0,sunny
2023-08-27,NY,78.5,88.7,0.16,0.0,snowy
2023-08-27,SC,55.2,40.3,0.31,0.0,cloudy
2023-08-27,MP,104.0,58.0,0.0,0.0,snowy
2023-08-27,AR,80.0,34.3,0.0,0.0,partly_cloudy
2023-08-27,AZ,80.1,28.9,0.02,0.0,cloudy
2023-08-27,TN,97.2,32.6,0.57,0.0,rainy
2023-08-27,WA,99.2,40.7,0.0,0.0,rainy
2023-08-27,CT,77.9,64.3,0.18,0.0,sunny
2023-08-27,CA,71.4,69.1,0.0,0.0,partly_cloudy
2023-08-28,HI,84.3,17.0,0.39,0.0,snowy
2023-08-28,NY,99.2,9.2,0.04,0.0,rainy
2023-08-28,SC,48.1,61.4,0.31,0.0,partly_cloudy
2023-08-28,MP,78.8,54.4,0.14,0.0,sunny
2023-08-28,AR,98.0,77.7,0.0,0.0,snowy
2023-08-28,AZ,40.1,12.1,0.0,0.0,rainy
2023-08-28,TN,71.6,31.5,0.0,0.0,snowy
2023-08-28,WA,35.9,48.6,0.0,0.0,rainy
2023-08-28,CT,43.9,60.7,0.62,0.0,cloudy
2023-08-28,CA,32.4,42.1,0.13,0.0,snowy
2023-08-29,HI,125.7,49.4,0.15,0.0,sunny
2023-08-29,NY,47.3,34.1,0.1,0.0,cloudy
2023-08-29,SC,43.6,65.2,0.0,0.0,sunny
2023-08-29,MP,58.0,57.3,0.0,0.0,cloudy
2023-08-29,AR,80.7,77.3,0.2,0.0,snowy
2023-08-29,AZ,83.6,58.7,0.0,0.0,partly_cloudy
2023-08-29,TN,84.1,7.4,0.0,0.0,snowy
2023-08-29,WA,39.5,75.8,0.0,0.0,sunny
2023-08-29,CT,93.1,38.5,0.3,0.0,partly_cloudy
2023-08-29,CA,72.1,17.1,0.0,0.0,cloudy
2023-08-30,HI,94.4,62.2,0.31,0.0,cloudy
2023-08-30,NY,93.6,80.5,0.27,0.0,sunny
2023-08-30,SC,61.8,46.5,0.21,0.0,sunny
2023-08-30,MP,97.1,38.8,0.0,0.0,sunny
2023-08-30,AR,89.0,25.1,0.23,0.0,snowy
2023-08-30,AZ,70.8,56.9,0.58,0.0,partly_cloudy
2023-08-30,TN,104.9,44.0,0.47,0.0,cloudy
2023-08-30,WA,85.7,61.4,0.5,0.0,snowy
2023-08-30,CT,49.5,49.4,0.2,0.0,sunny
2023-08-30,CA,58.6,64.9,0.08,0.0,cloudy
2023-08-31,HI,64.7,20.3,0.4,0.0,snowy
2023-08-31,NY,54.5,58.2,0.0,0.0,partly_cloudy
2023-08-31,SC,45.2,44.6,0.19,0.0,rainy
2023-08-31,MP,55.8,62.2,0.44,0.0,snowy
2023-08-31,AR,54.2,37.1,0.0,0.0,snowy
2023-08-31,AZ,68.9,43.2,0.09,0.0,partly_cloudy
2023-08-31,TN,90.1,82.4,0.03,0.0,cloudy
2023-08-31,WA,62.4,37.1,0.26,0.0,snowy
2023-08-31,CT,55.3,58.1,0.0,0.0,snowy
2023-08-31,CA,66.4,47.6,0.64,0.0,sunny
2023-09-01,HI,71.8,55.7,0.18,0.0,cloudy
2023-09-01,NY,81.9,26.9,0.48,0.0,partly_cloudy
2023-09-01,SC,75.9,45.6,0.05,0.0,rainy
2023-09-01,MP,77.5,66.4,0.48,0.0,rainy
2023-09-01,AR,41.5,36.5,0.0,0.0,partly_cloudy
2023-09-01,AZ,40.5,71.1,0.64,0.0,rainy
2023-09-01,TN,70.3,52.7,0.5,0.0,rainy
2023-09-01,WA,45.7,57.6,0.02,0.0,rainy
2023-09-01,CT,81.8,67.3,0.11,0.0,rainy
2023-09-01,CA,84.6,64.7,0.14,0.0,sunny
2023-09-02,HI,92.1,61.6,0.23,0.0,sunny
2023-09-02,NY,52.3,50.4,0.0,0.0,snowy
2023-09-02,SC,60.4,66.3,0.05,0.0,snowy
2023-09-02,MP,97.2,42.7,0.0,0.0,sunny
2023-09-02,AR,95.6,63.4,0.0,0.0,snowy
2023-09-02,AZ,88.9,37.5,1.15,0.0,partly_cloudy
2023-09-02,TN,89.5,61.0,0.39,0.0,partly_cloudy
2023-09-02,WA,40.6,57.0,0.33,0.0,snowy
2023-09-02,CT,57.7,55.6,0.12,0.0,sunny
2023-09-02,CA,89.6,25.6,0.0,0.0,sunny
2023-09-03,HI,76.5,41.6,0.19,0.0,cloudy
2023-09-03,NY,67.3,52.2,0.22,0.0,rainy
2023-09-03,SC,61.7,44.8,0.0,0.0,cloudy
2023-09-03,MP,49.4,57.3,0.99,0.0,snowy
2023-09-03,AR,74.1,63.3,0.59,0.0,snowy
2023-09-03,AZ,80.1,67.3,0.3,0.0,partly_cloudy
2023-09-03,TN,43.1,60.5,0.13,0.0,partly_cloudy
2023-09-03,WA,83.2,43.4,0.0,0.0,sunny
2023-09-03,CT,71.6,72.0,0.32,0.0,cloudy
2023-09-03,CA,18.5,55.9,0.4,0.0,cloudy
2023-09-04,HI,72.2,15.3,0.0,0.0,sunny
2023-09-04,NY,47.2,33.1,0.02,0.0,snowy
2023-09-04,SC,40.6,69.1,0.0,0.0,partly_cloudy
2023-09-04,MP,79.9,45.1,0.0,0.0,partly_cloudy
2023-09-04,AR,92.3,50.9,0.0,0.0,cloudy
2023-09-04,AZ,84.1,44.1,0.07,0.0,sunny
2023-09-04,TN,90.0,46.6,0.12,0.0,cloudy
2023-09-04,WA,63.3,44.9,0.0,0.0,rainy
2023-09-04,CT,101.5,53.0,0.15,0.0,rainy
2023-09-04,CA,83.9,37.0,0.0,0.0,rainy
2023-09-05,HI,46.5,95.5,0.41,0.0,sunny
2023-09-05,NY,90.9,23.5,0.11,0.0,cloudy
2023-09-05,SC,68.3,54.5,0.0,0.0,rainy
2023-09-05,MP,60.1,47.3,0.0,0.0,sunny
2023-09-05,AR,54.8,22.0,0.3,0.0,partly_cloudy
2023-09-05,AZ,45.7,43.8,0.15,0.0,sunny
2023-09-05,TN,86.9,52.5,0.1,0.0,snowy
2023-09-05,WA,65.0,27.6,0.0,0.0,cloudy
2023-09-05,CT,74.1,20.4,0.12,0.0,snowy
2023-09-05,CA,58.8,78.8,0.75,0.0,cloudy
2023-09-06,HI,72.1,0.4,0.3,0.0,snowy
2023-09-06,NY,41.8,31.4,0.0,0.0,cloudy
2023-09-06,SC,40.5,40.9,0.21,0.0,cloudy
2023-09-06,MP,71.6,69.5,0.34,0.0,cloudy
2023-09-06,AR,59.6,52.1,0.0,0.0,snowy
2023-09-06,AZ,101.7,51.8,0.23,0.0,snowy
2023-09-06,TN,61.3,28.8,0.0,0.0,rainy
2023-09-06,WA,67.6,40.2,0.0,0.0,rainy
2023-09-06,CT,75.2,-2.7,0.0,0.0,sunny
2023-09-06,CA,79.2,50.0,0.13,0.0,sunny
2023-09-07,HI,60.8,48.5,0.2,0.0,sunny
2023-09-07,NY,99.0,51.7,0.09,0.0,cloudy
2023-09-07,SC,86.3,26.9,0.26,0.0,rainy
2023-09-07,MP,74.8,43.8,0.32,0.0,partly_cloudy
2023-09-07,AR,60.3,68.0,0.11,0.0,rainy
2023-09-07,AZ,68.3,35.7,0.0,0.0,rainy
2023-09-07,TN,71.3,67.0,0.09,0.0,rainy
2023-09-07,WA,65.9,19.0,0.0,0.0,rainy
2023-09-07,CT,99.2,46.0,0.69,0.0,snowy
2023-09-07,CA,84.2,36.9,0.28,0.0,partly_cloudy
2023-09-08,HI,75.7,92.1,0.0,0.0,rainy
2023-09-08,NY,83.9,89.1,0.65,0.0,sunny
2023-09-08,SC,50.9,41.2,0.0,0.0,sunny
2023-09-08,MP,59.8,26.2,0.43,0.0,rainy
2023-09-08,AR,68.7,49.0,0.2,0.0,partly_cloudy
2023-09-08,AZ,80.0,91.2,0.12,0.0,snowy
2023-09-08,TN,90.9,76.6,0.05,0.0,rainy
2023-09-08,WA,42.2,59.1,0.06,0.0,partly_cloudy
2023-09-08,CT,80.3,48.3,0.0,0.0,partly_cloudy
2023-09-08,CA,76.2,41.7,0.0,0.0,cloudy
2023-09-09,HI,37.3,85.2,0.0,0.0,partly_cloudy
2023-09-09,NY,85.8,77.2,0.74,0.0,snowy
2023-09-09,SC,73.3,46.4,0.0,0.0,partly_cloudy
2023-09-09,MP,66.8,47.2,0.0,0.0,partly_cloudy
2023-09-09,AR,77.5,59.4,0.0,0.0,sunny
2023-09-09,AZ,87.5,44.8,0.1,0.0,partly_cloudy
2023-09-09,TN,82.9,25.7,0.0,0.0,snowy
2023-09-09,WA,76.0,36.3,0.0,0.0,partly_cloudy
2023-09-09,CT,62.0,57.7,0.0,0.0,snowy
2023-09-09,CA,109.2,46.7,0.01,0.0,snowy
2023-09-10,HI,71.8,63.7,0.13,0.0,partly_cloudy
2023-09-10,NY,94.5,26.8,0.24,0.0,cloudy
2023-09-10,SC,76.8,62.6,0.08,0.0,snowy
2023-09-10,MP,84.2,51.0,0.01,0.0,rainy
2023-09-10,AR,90.9,58.2,0.55,0.0,snowy
2023-09-10,AZ,71.6,61.8,0.44,0.0,snowy
2023-09-10,TN,68.5,44.7,0.26,0.0,cloudy
2023-09-10,WA,56.3,49.5,0.06,0.0,cloudy
2023-09-10,CT,95.5,64.4,0.0,0.0,cloudy
2023-09-10,CA,37.6,29.2,0.0,0.0,sunny
2023-09-11,HI,45.9,38.3,0.39,0.0,rainy
2023-09-11,NY,56.6,40.8,0.59,0.0,rainy
2023-09-11,SC,76.3,28.0,0.0,0.0,cloudy
2023-09-11,MP,80.6,94.4,0.07,0.0,cloudy
2023-09-11,AR,50.5,60.6,0.41,0.0,partly_cloudy
2023-09-11,AZ,82.4,43.5,0.0,0.0,rainy
2023-09-11,TN,57.1,56.7,0.03,0.0,sunny
2023-09-11,WA,57.5,88.3,0.08,0.0,snowy
2023-09-11,CT,56.4,31.5,0.09,0.0,cloudy
2023-09-11,CA,79.9,92.9,0.15,0.0,cloudy
2023-09-12,HI,76.2,33.6,0.0,0.0,partly_cloudy
2023-09-12,NY,50.6,52.4,0.74,0.0,snowy
2023-09-12,SC,100.2,43.2,0.26,0.0,snowy
2023-09-12,MP,44.5,71.2,0.68,0.0,sunny
2023-09-12,AR,87.2,72.0,0.05,0.0,partly_cloudy
2023-09-12,AZ,85.2,16.6,0.0,0.0,sunny
2023-09-12,TN,82.6,43.3,0.62,0.0,rainy
2023-09-12,WA,78.7,82.2,0.27,0.0,cloudy
2023-09-12,CT,67.9,30.5,0.19,0.0,rainy
2023-09-12,CA,47.9,61.1,0.0,0.0,snowy
2023-09-13,HI,47.5,27.2,0.17,0.0,rainy
2023-09-13,NY,61.3,91.9,0.24,0.0,sunny
2023-09-13,SC,106.7,87.1,0.71,0.0,cloudy
2023-09-13,MP,61.2,53.8,0.0,0.0,rainy
2023-09-13,AR,123.7,30.4,0.09,0.0,partly_cloudy
2023-09-13,AZ,52.0,20.0,0.0,0.0,rainy
2023-09-13,TN,82.8,20.3,0.18,0.0,cloudy
2023-09-13,WA,67.6,79.0,0.0,0.0,rainy
2023-09-13,CT,85.0,61.7,0.5,0.0,snowy
2023-09-13,CA,43.7,52.0,0.0,0.0,cloudy
2023-09-14,HI,52.7,34.7,0.26,0.0,partly_cloudy
2023-09-14,NY,75.5,39.5,0.06,0.0,partly_cloudy
2023-09-14,SC,104.5,36.7,0.08,0.0,partly_cloudy
2023-09-14,MP,78.0,53.7,0.0,0.0,rainy
2023-09-14,AR,77.7,40.6,0.0,0.0,cloudy
2023-09-14,AZ,60.1,54.2,0.0,0.0,partly_cloudy
2023-09-14,TN,55.1,58.1,0.0,0.0,sunny
2023-09-14,WA,93.8,29.5,0.13,0.0,partly_cloudy
2023-09-14,CT,101.7,55.0,0.21,0.0,rainy
2023-09-14,CA,93.5,19.0,0.12,0.0,cloudy
2023-09-15,HI,66.5,66.6,0.15,0.0,partly_cloudy
2023-09-15,NY,66.3,37.3,0.4,0.0,cloudy
2023-09-15,SC,93.3,30.3,0.25,0.0,cloudy
2023-09-15,MP,73.5,67.9,0.0,0.0,cloudy
2023-09-15,AR,32.1,48.9,0.0,0.0,sunny
2023-09-15,AZ,60.1,41.4,0.03,0.0,rainy
2023-09-15,TN,47.2,33.7,0.0,0.0,partly_cloudy
2023-09-15,WA,104.0,48.9,0.0,0.0,rainy
2023-09-15,CT,34.2,28.6,0.0,0.0,cloudy
2023-09-15,CA,35.4,48.8,0.0,0.0,sunny
2023-09-16,HI,48.5,72.4,0.0,0.0,partly_cloudy
2023-09-16,NY,76.0,40.5,0.15,0.0,sunny
2023-09-16,SC,87.4,93.5,0.4,0.0,snowy
2023-09-16,MP,46.0,72.5,0.0,0.0,rainy
2023-09-16,AR,52.8,29.9,0.22,0.0,rainy
2023-09-16,AZ,64.2,68.4,0.0,0.0,rainy
2023-09-16,TN,69.9,47.0,0.0,0.0,snowy
2023-09-16,WA,58.0,74.4,0.28,0.0,cloudy
2023-09-16,CT,53.1,23.4,0.14,0.0,rainy
2023-09-16,CA,71.1,57.6,0.42,0.0,snowy
2023-09-17,HI,78.0,37.2,0.12,0.0,partly_cloudy
2023-09-17,NY,72.8,57.9,0.01,0.0,rainy
2023-09-17,SC,66.9,54.1,0.0,0.0,sunny
2023-09-17,MP,57.9,43.4,0.17,0.0,rainy
2023-09-17,AR,24.9,26.6,0.0,0.0,sunny
2023-09-17,AZ,77.1,43.9,0.05,0.0,partly_cloudy
2023-09-17,TN,45.8,25.2,0.09,0.0,rainy
2023-09-17,WA,58.0,66.4,0.0,0.0,snowy
2023-09-17,CT,66.6,50.2,0.34,0.0,sunny
2023-09-17,CA,98.3,42.7,0.0,0.0,sunny
2023-09-18,HI,60.4,61.1,0.52,0.0,snowy
2023-09-18,NY,51.4,54.1,0.0,0.0,rainy
2023-09-18,SC,59.1,87.2,0.68,0.0,cloudy
2023-09-18,MP,90.8,46.1,0.0,0.0,snowy
2023-09-18,AR,54.8,67.2,0.0,0.0,partly_cloudy
2023-09-18,AZ,101.0,55.1,0.35,0.0,cloudy
2023-09-18,TN,80.3,85.1,0.16,0.0,rainy
2023-09-18,WA,73.5,46.2,0.18,0.0,cloudy
2023-09-18,CT,69.2,63.1,0.48,0.0,snowy
2023-09-18,CA,58.2,35.8,0.26,0.0,rainy
2023-09-19,HI,76.3,49.4,0.34,0.0,sunny
2023-09-19,NY,35.1,55.5,0.0,0.0,rainy
2023-09-19,SC,66.7,78.2,0.65,0.0,snowy
2023-09-19,MP,76.1,43.1,0.03,0.0,sunny
2023-09-19,AR,63.4,35.2,0.1,0.0,rainy
2023-09-19,AZ,82.5,61.0,0.46,0.0,sunny
2023-09-19,TN,94.3,57.4,0.16,0.0,rainy
2023-09-19,WA,41.8,42.4,0.0,0.0,cloudy
2023-09-19,CT,76.7,87.9,0.6,0.0,cloudy
2023-09-19,CA,74.5,48.3,0.28,0.0,snowy
2023-09-20,HI,78.5,57.9,0.04,0.0,sunny
2023-09-20,NY,65.7,66.1,0.0,0.0,rainy
2023-09-20,SC,68.9,20.7,0.38,0.0,partly_cloudy
2023-09-20,MP,71.7,67.5,0.56,0.0,rainy
2023-09-20,AR,57.0,51.3,0.31,0.0,partly_cloudy
2023-09-20,AZ,78.5,25.7,0.0,0.0,rainy
2023-09-20,TN,85.3,64.6,0.04,0.0,rainy
2023-09-20,WA,80.0,29.9,0.5,0.0,snowy
2023-09-20,CT,58.4,46.8,0.0,0.0,sunny
2023-09-20,CA,72.8,62.1,0.0,0.0,rainy
2023-09-21,HI,47.4,42.5,0.0,0.0,cloudy
2023-09-21,NY,77.2,27.8,0.0,0.0,sunny
2023-09-21,SC,62.5,27.6,0.14,0.0,sunny
2023-09-21,MP,70.1,53.4,0.19,0.0,snowy
2023-09-21,AR,63.8,4.7,0.05,0.0,partly_cloudy
2023-09-21,AZ,41.0,49.0,0.02,0.0,sunny
2023-09-21,TN,87.8,24.8,0.0,0.0,sunny
2023-09-21,WA,91.7,15.2,0.19,0.0,partly_cloudy
2023-09-21,CT,60.9,71.5,0.19,0.0,rainy
2023-09-21,CA,63.5,83.3,0.0,0.0,snowy
2023-09-22,HI,43.2,46.5,0.0,0.0,partly_cloudy
2023-09-22,NY,79.3,77.0,0.0,0.0,partly_cloudy
2023-09-22,SC,93.7,95.9,0.0,0.0,partly_cloudy
2023-09-22,MP,68.1,46.2,0.0,0.0,partly_cloudy
2023-09-22,AR,84.6,22.8,0.68,0.0,rainy
2023-09-22,AZ,60.2,73.9,0.0,0.0,snowy
2023-09-22,TN,45.6,57.9,0.4,0.0,rainy
2023-09-22,WA,59.1,23.9,0.44,0.0,partly_cloudy
2023-09-22,CT,69.0,65.3,0.0,0.0,rainy
2023-09-22,CA,87.7,47.3,0.46,0.0,snowy
2023-09-23,HI,81.4,75.3,0.19,0.0,partly_cloudy
2023-09-23,NY,102.1,58.3,0.05,0.0,sunny
2023-09-23,SC,57.4,31.9,0.0,0.0,cloudy
2023-09-23,MP,71.4,46.2,0.0,0.0,rainy
2023-09-23,AR,72.4,46.2,0.0,0.0,cloudy
2023-09-23,AZ,73.2,51.8,0.0,0.0,snowy
2023-09-23,TN,76.7,82.9,0.49,0.0,cloudy
2023-09-23,WA,98.5,69.1,0.26,0.0,rainy
2023-09-23,CT,95.7,43.1,0.0,0.0,partly_cloudy
2023-09-23,CA,50.8,39.7,0.48,0.0,cloudy
2023-09-24,HI,77.1,59.3,0.0,0.0,partly_cloudy
2023-09-24,NY,57.1,57.7,0.1,0.0,cloudy
2023-09-24,SC,65.7,37.5,0.32,0.0,cloudy
2023-09-24,MP,73.0,57.2,0.41,0.0,rainy
2023-09-24,AR,100.5,83.5,0.65,0.0,cloudy
2023-09-24,AZ,73.7,46.7,0.43,0.0,sunny
2023-09-24,TN,27.4,-3.0,0.25,0.0,sunny
2023-09-24,WA,97.9,59.1,0.25,0.0,partly_cloudy
2023-09-24,CT,83.6,23.6,0.0,0.0,partly_cloudy
2023-09-24,CA,90.2,16.9,0.04,0.0,snowy
2023-09-25,HI,14.2,64.8,0.27,0.0,partly_cloudy
2023-09-25,NY,37.5,44.0,0.0,0.0,sunny
2023-09-25,SC,66.5,80.6,0.0,0.0,snowy
2023-09-25,MP,65.2,41.6,0.01,0.0,partly_cloudy
2023-09-25,AR,70.6,10.2,0.0,0.0,cloudy
2023-09-25,AZ,66.0,62.7,0.41,0.0,partly_cloudy
2023-09-25,TN,70.8,43.8,0.24,0.0,rainy
2023-09-25,WA,94.4,38.5,0.0,0.0,snowy
2023-09-25,CT,75.9,66.1,0.0,0.0,rainy
2023-09-25,CA,55.1,65.7,0.29,0.0,sunny
2023-09-26,HI,44.2,30.8,0.07,0.0,cloudy
2023-09-26,NY,90.6,34.6,0.46,0.0,snowy
2023-09-26,SC,91.0,58.3,0.0,0.0,cloudy
2023-09-26,MP,51.7,67.1,0.15,0.0,snowy
2023-09-26,AR,73.5,11.8,0.48,0.0,cloudy
2023-09-26,AZ,61.3,11.5,0.0,0.0,sunny
2023-09-26,TN,73.7,73.4,0.31,0.0,cloudy
